subject,world,path,squaretype,nodeName,availableChildName,nodeValue,chosen,ncells,nsteps,nstepsfromroot
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,TRUE,2,8,17
S84421241,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,FALSE,4,8,17
S96682031,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S96682031,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S96682031,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S96682031,4ways_mirror,"p(6, 3)",X,N71965,N28069,,TRUE,4,7,7
S96682031,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N22145,,FALSE,1,7,14
S96682031,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N71364,,FALSE,1,9,16
S96682031,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N21757,,TRUE,2,4,11
S52166887,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S52166887,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S52166887,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S52166887,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,TRUE,2,8,17
S52166887,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,FALSE,4,8,17
S41326310,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S41326310,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S41326310,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S41326310,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,FALSE,2,8,17
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,TRUE,4,8,17
S41326310,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N29964,N81758,,TRUE,2,4,21
S29601985,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S29601985,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S29601985,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S29601985,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,FALSE,2,8,17
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,TRUE,4,8,17
S29601985,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N29964,N81758,,TRUE,2,4,21
S78533889,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S78533889,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S78533889,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S78533889,4ways_mirror,"p(6, 3)",X,N71965,N28069,,TRUE,4,7,7
S78533889,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N22145,,FALSE,1,7,14
S78533889,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N71364,,FALSE,1,9,16
S78533889,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N21757,,TRUE,2,4,11
S13364978,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S13364978,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S13364978,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S13364978,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,TRUE,2,8,17
S13364978,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,FALSE,4,8,17
S8758558,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S8758558,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S8758558,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S8758558,4ways_mirror,"p(6, 3)",X,N71965,N28069,,TRUE,4,7,7
S8758558,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N22145,,FALSE,1,7,14
S8758558,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N71364,,FALSE,1,9,16
S8758558,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N21757,,TRUE,2,4,11
S68573742,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S68573742,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S68573742,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S68573742,4ways_mirror,"p(6, 3)",X,N71965,N28069,,TRUE,4,7,7
S68573742,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N22145,,FALSE,1,7,14
S68573742,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N71364,,FALSE,1,9,16
S68573742,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N21757,,TRUE,2,4,11
S48638766,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S48638766,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S48638766,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S48638766,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,FALSE,2,8,17
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,TRUE,4,8,17
S48638766,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N29964,N81758,,TRUE,2,4,21
S9401020,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S9401020,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S9401020,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S9401020,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,FALSE,1,1,9
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,TRUE,4,7,15
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N79304,N54084,,FALSE,1,8,23
S9401020,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N79304,N96924,,TRUE,2,4,19
S44804838,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S44804838,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S44804838,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S44804838,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S44804838,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,FALSE,1,6,8
S44804838,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S44804838,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,TRUE,4,9,11
S44804838,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N79058,N31173,,FALSE,1,7,18
S44804838,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N79058,N46312,,TRUE,2,4,15
S34813648,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S34813648,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S34813648,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S34813648,4ways_mirror,"p(6, 3)",X,N71965,N28069,,TRUE,4,7,7
S34813648,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N22145,,FALSE,1,7,14
S34813648,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N71364,,FALSE,1,9,16
S34813648,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N28069,N21757,,TRUE,2,4,11
S85185002,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S85185002,4ways_mirror,"p(6, 3)",X,N71965,N68849,,TRUE,1,4,4
S85185002,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S85185002,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N28828,,TRUE,1,1,5
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N48426,,FALSE,1,6,10
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N16410,,FALSE,2,7,11
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N53771,,FALSE,4,7,11
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N75273,,FALSE,1,7,12
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N37033,,FALSE,2,8,13
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N88234,,TRUE,4,8,13
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N36457,,TRUE,2,4,17
S85185002,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N93228,,FALSE,1,9,22
S34482687,4ways_mirror,"p(6, 3)",X,N71965,N55786,,TRUE,1,2,2
S34482687,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S34482687,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S34482687,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N68398,,TRUE,1,6,8
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N22049,,FALSE,2,9,11
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6)",D,N55786,N79058,,FALSE,4,9,11
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N60588,,TRUE,1,1,9
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N23137,,FALSE,2,7,15
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68398,N79304,,FALSE,4,7,15
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N60795,,FALSE,2,8,17
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N60588,N29964,,TRUE,4,8,17
S34482687,4ways_mirror,"p(3, 6);p(4, 6);p(5, 6);p(4, 6);p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N29964,N81758,,TRUE,2,4,21
S35976932,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S35976932,4ways_mirror,"p(6, 3)",X,N71965,N68849,,TRUE,1,4,4
S35976932,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S35976932,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N28828,,TRUE,1,1,5
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N48426,,FALSE,1,6,10
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N16410,,FALSE,2,7,11
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N53771,,FALSE,4,7,11
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N75273,,FALSE,1,7,12
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N37033,,FALSE,2,8,13
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N88234,,TRUE,4,8,13
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N36457,,TRUE,2,4,17
S35976932,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N93228,,FALSE,1,9,22
S55747864,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S55747864,4ways_mirror,"p(6, 3)",X,N71965,N68849,,TRUE,1,4,4
S55747864,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S55747864,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N28828,,TRUE,1,1,5
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N48426,,FALSE,1,6,10
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N16410,,FALSE,2,7,11
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N53771,,FALSE,4,7,11
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N75273,,FALSE,1,7,12
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N37033,,FALSE,2,8,13
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5)",D,N28828,N88234,,TRUE,4,8,13
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N36457,,TRUE,2,4,17
S55747864,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4);p(1, 5);p(1, 4);p(2, 4);p(3, 4);p(3, 3);p(3, 2);p(3, 1);p(2, 1);p(1, 1)",D,N88234,N93228,,FALSE,1,9,22
S26897955,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S26897955,4ways_mirror,"p(6, 3)",X,N71965,N68849,,FALSE,1,4,4
S26897955,4ways_mirror,"p(6, 3)",X,N71965,N87420,,TRUE,2,7,7
S26897955,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S12883980,4ways_mirror,"p(6, 3)",X,N71965,N55786,,FALSE,1,2,2
S12883980,4ways_mirror,"p(6, 3)",X,N71965,N68849,,TRUE,1,4,4
S12883980,4ways_mirror,"p(6, 3)",X,N71965,N87420,,FALSE,2,7,7
S12883980,4ways_mirror,"p(6, 3)",X,N71965,N28069,,FALSE,4,7,7
S12883980,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N28828,,TRUE,1,1,5
S12883980,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N48426,,FALSE,1,6,10
S12883980,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N16410,,FALSE,2,7,11
S12883980,4ways_mirror,"p(3, 6);p(3, 5);p(3, 4);p(2, 4);p(1, 4)",D,N68849,N53771,,FALSE,4,7,11
